Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddDriver,Chrome 67.0.3396.99,,2018-07-11 19:09:26,2018-07-11 19:09:53,27.408s,PASSED
,,,,,,
Test Cases/CRM/AddDriver,Chrome 67.0.3396.99,,2018-07-11 19:09:26,2018-07-11 19:09:53,26.841s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-11 19:09:27,2018-07-11 19:09:30,3.351s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-11 19:09:30,2018-07-11 19:09:35,5.018s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-11 19:09:35,2018-07-11 19:09:36,1.169s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:09:36,2018-07-11 19:09:37,0.406s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:09:37,2018-07-11 19:09:37,0.179s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:37,2018-07-11 19:09:38,1.316s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-11 19:09:38,2018-07-11 19:09:39,0.564s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:39,2018-07-11 19:09:39,0.141s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:39,2018-07-11 19:09:39,0.164s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:39,2018-07-11 19:09:40,1.273s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:09:40,2018-07-11 19:09:41,0.360s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:09:41,2018-07-11 19:09:41,0.202s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:09:41,2018-07-11 19:09:41,0.344s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:41,2018-07-11 19:09:41,0.144s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:09:41,2018-07-11 19:09:42,0.093s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 19:09:42,2018-07-11 19:09:42,0.129s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:42,2018-07-11 19:09:42,0.140s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:09:42,2018-07-11 19:09:42,0.026s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:42,2018-07-11 19:09:42,0.170s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:42,2018-07-11 19:09:42,0.164s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:42,2018-07-11 19:09:42,0.135s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:42,2018-07-11 19:09:42,0.101s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:09:42,2018-07-11 19:09:42,0.023s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:42,2018-07-11 19:09:43,0.191s,PASSED
