Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddShipping,Chrome 67.0.3396.99,,2018-07-16 19:42:25,2018-07-16 19:43:01,36.001s,PASSED
,,,,,,
Test Cases/CRM/AddShipping,Chrome 67.0.3396.99,,2018-07-16 19:42:26,2018-07-16 19:43:01,35.378s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-16 19:42:26,2018-07-16 19:42:30,3.517s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-16 19:42:30,2018-07-16 19:42:34,4.495s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-16 19:42:34,2018-07-16 19:42:36,1.206s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-16 19:42:36,2018-07-16 19:42:36,0.336s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-16 19:42:36,2018-07-16 19:42:36,0.257s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:36,2018-07-16 19:42:38,1.538s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:38,2018-07-16 19:42:38,0.184s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:38,2018-07-16 19:42:38,0.179s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:38,2018-07-16 19:42:39,1.138s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-16 19:42:39,2018-07-16 19:42:40,0.321s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-16 19:42:40,2018-07-16 19:42:40,0.241s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-16 19:42:40,2018-07-16 19:42:42,2.505s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-16 19:42:42,2018-07-16 19:42:43,1.037s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-16 19:42:43,2018-07-16 19:42:45,1.240s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-16 19:42:45,2018-07-16 19:42:45,0.414s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-16 19:42:45,2018-07-16 19:42:45,0.293s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:45,2018-07-16 19:42:46,0.210s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:46,2018-07-16 19:42:46,0.208s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-16 19:42:46,2018-07-16 19:42:46,0.186s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:46,2018-07-16 19:42:46,0.294s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:46,2018-07-16 19:42:46,0.234s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-16 19:42:46,2018-07-16 19:42:46,0.034s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-16 19:42:46,2018-07-16 19:42:47,0.293s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-16 19:42:47,2018-07-16 19:42:47,0.254s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-16 19:42:47,2018-07-16 19:42:47,0.183s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-16 19:42:47,2018-07-16 19:42:47,0.193s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:47,2018-07-16 19:42:48,0.161s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-16 19:42:48,2018-07-16 19:42:48,0.135s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-16 19:42:48,2018-07-16 19:42:48,0.528s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-16 19:42:48,2018-07-16 19:42:49,0.421s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:49,2018-07-16 19:42:50,1.230s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-16 19:42:50,2018-07-16 19:42:51,1.547s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-16 19:42:51,2018-07-16 19:42:52,0.100s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:52,2018-07-16 19:42:52,0.151s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-16 19:42:52,2018-07-16 19:42:54,2.058s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-16 19:42:54,2018-07-16 19:42:54,0.092s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:54,2018-07-16 19:42:54,0.618s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-16 19:42:54,2018-07-16 19:42:58,3.252s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:58,2018-07-16 19:42:58,0.717s,PASSED
click,Chrome 67.0.3396.99,,2018-07-16 19:42:58,2018-07-16 19:43:00,1.155s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-16 19:43:00,2018-07-16 19:43:00,0.774s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-16 19:43:00,2018-07-16 19:43:00,0.023s,PASSED
closeBrowser,Chrome 67.0.3396.99,,2018-07-16 19:43:00,2018-07-16 19:43:01,0.843s,PASSED
