Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddDriver,Chrome 67.0.3396.99,,2018-07-11 17:39:38,2018-07-11 17:40:02,23.803s,FAILED
,,,,,,
Test Cases/CRM/AddDriver,Chrome 67.0.3396.99,,2018-07-11 17:39:38,2018-07-11 17:40:01,22.447s,FAILED
openBrowser,Chrome 67.0.3396.99,,2018-07-11 17:39:39,2018-07-11 17:39:43,3.663s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-11 17:39:43,2018-07-11 17:39:46,3.670s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-11 17:39:46,2018-07-11 17:39:48,1.173s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 17:39:48,2018-07-11 17:39:48,0.529s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 17:39:48,2018-07-11 17:39:48,0.248s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:48,2018-07-11 17:39:50,1.934s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-11 17:39:50,2018-07-11 17:39:51,0.570s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:51,2018-07-11 17:39:51,0.150s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:51,2018-07-11 17:39:51,0.180s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:51,2018-07-11 17:39:52,1.325s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 17:39:52,2018-07-11 17:39:53,0.469s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 17:39:53,2018-07-11 17:39:53,0.204s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 17:39:53,2018-07-11 17:39:53,0.309s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:53,2018-07-11 17:39:54,0.168s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 17:39:54,2018-07-11 17:39:54,0.115s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 17:39:54,2018-07-11 17:39:54,0.127s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:54,2018-07-11 17:39:54,0.118s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 17:39:54,2018-07-11 17:39:54,0.018s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:54,2018-07-11 17:39:54,0.109s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:54,2018-07-11 17:39:54,0.140s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:54,2018-07-11 17:39:54,0.101s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:54,2018-07-11 17:39:54,0.081s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 17:39:54,2018-07-11 17:39:54,0.015s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:54,2018-07-11 17:39:55,0.161s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:55,2018-07-11 17:39:55,0.180s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:55,2018-07-11 17:39:55,0.128s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 17:39:55,2018-07-11 17:39:55,0.211s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 17:39:55,2018-07-11 17:39:55,0.270s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 17:39:55,2018-07-11 17:39:56,0.237s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:56,2018-07-11 17:39:56,0.130s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:56,2018-07-11 17:39:56,0.127s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:56,2018-07-11 17:39:56,0.132s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 17:39:56,2018-07-11 17:39:56,0.093s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-11 17:39:56,2018-07-11 17:39:57,0.419s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 17:39:57,2018-07-11 17:39:57,0.024s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:57,2018-07-11 17:39:58,1.187s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 17:39:58,2018-07-11 17:39:58,0.539s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 17:39:58,2018-07-11 17:39:58,0.087s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:39:58,2018-07-11 17:39:59,0.157s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-11 17:39:59,2018-07-11 17:39:59,0.397s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 17:39:59,2018-07-11 17:40:00,1.032s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:40:00,2018-07-11 17:40:00,0.175s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 17:40:00,2018-07-11 17:40:00,0.019s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 17:40:00,2018-07-11 17:40:00,0.059s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 17:40:00,2018-07-11 17:40:01,0.652s,FAILED
