Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddDriver,Chrome 67.0.3396.99,,2018-07-11 18:56:40,2018-07-11 18:57:40,59.888s,FAILED
,,,,,,
Test Cases/CRM/AddDriver,Chrome 67.0.3396.99,,2018-07-11 18:56:41,2018-07-11 18:57:39,57.908s,FAILED
openBrowser,Chrome 67.0.3396.99,,2018-07-11 18:56:41,2018-07-11 18:56:45,3.572s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-11 18:56:45,2018-07-11 18:56:51,5.701s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-11 18:56:51,2018-07-11 18:56:52,1.158s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 18:56:52,2018-07-11 18:56:52,0.340s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 18:56:52,2018-07-11 18:56:52,0.192s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:56:52,2018-07-11 18:56:54,1.279s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-11 18:56:54,2018-07-11 18:56:54,0.546s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:56:54,2018-07-11 18:56:54,0.161s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:56:54,2018-07-11 18:56:55,0.180s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:56:55,2018-07-11 18:56:56,1.301s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 18:56:56,2018-07-11 18:56:56,0.469s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 18:56:56,2018-07-11 18:56:57,0.236s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 18:56:57,2018-07-11 18:56:57,0.340s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:56:57,2018-07-11 18:56:57,0.193s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 18:56:57,2018-07-11 18:56:57,0.108s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 18:56:57,2018-07-11 18:56:57,0.171s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:56:57,2018-07-11 18:56:58,0.168s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 18:56:58,2018-07-11 18:56:58,0.025s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:56:58,2018-07-11 18:56:58,0.208s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:56:58,2018-07-11 18:56:58,0.186s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:56:58,2018-07-11 18:56:58,0.173s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:56:58,2018-07-11 18:56:58,0.142s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 18:56:58,2018-07-11 18:56:58,0.030s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:56:58,2018-07-11 18:56:59,0.190s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:56:59,2018-07-11 18:56:59,0.248s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:56:59,2018-07-11 18:56:59,0.237s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 18:56:59,2018-07-11 18:56:59,0.271s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 18:56:59,2018-07-11 18:57:00,0.251s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 18:57:00,2018-07-11 18:57:00,0.332s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:57:00,2018-07-11 18:57:00,0.149s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:57:00,2018-07-11 18:57:00,0.146s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:57:00,2018-07-11 18:57:00,0.195s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 18:57:00,2018-07-11 18:57:00,0.092s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-11 18:57:00,2018-07-11 18:57:01,0.430s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 18:57:01,2018-07-11 18:57:01,0.532s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:57:01,2018-07-11 18:57:02,0.974s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 18:57:02,2018-07-11 18:57:03,0.570s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 18:57:03,2018-07-11 18:57:03,0.097s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:57:03,2018-07-11 18:57:03,0.147s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 18:57:03,2018-07-11 18:57:05,1.544s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:57:05,2018-07-11 18:57:05,0.213s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 18:57:05,2018-07-11 18:57:05,0.021s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-11 18:57:05,2018-07-11 18:57:05,0.040s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 18:57:05,2018-07-11 18:57:05,0.073s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:57:05,2018-07-11 18:57:05,0.339s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:57:05,2018-07-11 18:57:06,0.568s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 18:57:06,2018-07-11 18:57:07,0.560s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-11 18:57:07,2018-07-11 18:57:07,0.370s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 18:57:07,2018-07-11 18:57:39,31.709s,FAILED
