Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
LoginandRequestAQuote,Chrome 67.0.3396.99,,2018-07-10 13:08:11,2018-07-10 13:08:47,36.373s,PASSED
,,,,,,
Test Cases/WebsitesFrontend/LoginandMakeABookingAsNO,Chrome 67.0.3396.99,,2018-07-10 13:08:12,2018-07-10 13:08:47,35.829s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-10 13:08:12,2018-07-10 13:08:15,3.263s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-10 13:08:15,2018-07-10 13:08:21,5.274s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-10 13:08:21,2018-07-10 13:08:22,1.164s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 13:08:22,2018-07-10 13:08:22,0.569s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:22,2018-07-10 13:08:23,0.602s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:23,2018-07-10 13:08:23,0.199s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:08:23,2018-07-10 13:08:24,1.073s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 13:08:24,2018-07-10 13:08:25,0.583s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:08:25,2018-07-10 13:08:26,0.835s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-10 13:08:26,2018-07-10 13:08:26,0.292s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-10 13:08:26,2018-07-10 13:08:26,0.236s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-10 13:08:26,2018-07-10 13:08:27,0.479s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-10 13:08:27,2018-07-10 13:08:27,0.810s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:27,2018-07-10 13:08:28,0.199s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:08:28,2018-07-10 13:08:28,0.183s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-10 13:08:28,2018-07-10 13:08:29,1.062s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:29,2018-07-10 13:08:29,0.288s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:08:29,2018-07-10 13:08:29,0.188s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:08:29,2018-07-10 13:08:30,0.199s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:08:30,2018-07-10 13:08:30,0.190s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:08:30,2018-07-10 13:08:30,0.207s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:30,2018-07-10 13:08:31,0.652s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:31,2018-07-10 13:08:31,0.696s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:31,2018-07-10 13:08:32,0.326s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:32,2018-07-10 13:08:32,0.416s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:08:32,2018-07-10 13:08:32,0.206s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:32,2018-07-10 13:08:33,0.705s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:33,2018-07-10 13:08:33,0.278s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:33,2018-07-10 13:08:34,0.332s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:34,2018-07-10 13:08:34,0.209s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:34,2018-07-10 13:08:34,0.305s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:08:34,2018-07-10 13:08:35,0.456s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:08:35,2018-07-10 13:08:35,0.266s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-10 13:08:35,2018-07-10 13:08:35,0.326s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:08:35,2018-07-10 13:08:35,0.200s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:08:35,2018-07-10 13:08:36,0.207s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-10 13:08:36,2018-07-10 13:08:36,0.191s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:08:36,2018-07-10 13:08:36,0.183s,PASSED
waitForAlert,Chrome 67.0.3396.99,,2018-07-10 13:08:36,2018-07-10 13:08:46,10.171s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-10 13:08:46,2018-07-10 13:08:46,0.124s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:08:46,2018-07-10 13:08:47,0.412s,PASSED
closeBrowser,Chrome 67.0.3396.99,,2018-07-10 13:08:47,2018-07-10 13:08:47,0.729s,PASSED
