Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddDriver,Chrome 67.0.3396.99,,2018-07-11 19:03:02,2018-07-11 19:03:27,25.245s,FAILED
,,,,,,
Test Cases/CRM/AddDriver,Chrome 67.0.3396.99,,2018-07-11 19:03:02,2018-07-11 19:03:26,23.821s,FAILED
openBrowser,Chrome 67.0.3396.99,,2018-07-11 19:03:03,2018-07-11 19:03:07,3.779s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-11 19:03:07,2018-07-11 19:03:13,5.904s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-11 19:03:13,2018-07-11 19:03:14,1.162s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:03:14,2018-07-11 19:03:14,0.345s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:03:14,2018-07-11 19:03:15,0.213s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:15,2018-07-11 19:03:16,1.328s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-11 19:03:16,2018-07-11 19:03:16,0.545s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:16,2018-07-11 19:03:17,0.118s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:17,2018-07-11 19:03:17,0.147s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:17,2018-07-11 19:03:18,1.324s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:03:18,2018-07-11 19:03:18,0.347s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:03:18,2018-07-11 19:03:19,0.194s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:03:19,2018-07-11 19:03:19,0.345s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:19,2018-07-11 19:03:19,0.165s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:03:19,2018-07-11 19:03:19,0.110s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 19:03:19,2018-07-11 19:03:19,0.132s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:19,2018-07-11 19:03:19,0.115s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:03:19,2018-07-11 19:03:19,0.018s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:19,2018-07-11 19:03:20,0.128s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:20,2018-07-11 19:03:20,0.143s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:20,2018-07-11 19:03:20,0.119s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:20,2018-07-11 19:03:20,0.090s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:03:20,2018-07-11 19:03:20,0.020s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:20,2018-07-11 19:03:20,0.160s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:20,2018-07-11 19:03:20,0.149s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:20,2018-07-11 19:03:20,0.176s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:03:20,2018-07-11 19:03:21,0.275s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:03:21,2018-07-11 19:03:21,0.210s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:03:21,2018-07-11 19:03:21,0.291s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:21,2018-07-11 19:03:21,0.158s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:21,2018-07-11 19:03:21,0.112s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:21,2018-07-11 19:03:22,0.132s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 19:03:22,2018-07-11 19:03:22,0.074s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-11 19:03:22,2018-07-11 19:03:22,0.353s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:03:22,2018-07-11 19:03:22,0.016s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:22,2018-07-11 19:03:23,0.962s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:03:23,2018-07-11 19:03:24,0.547s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 19:03:24,2018-07-11 19:03:24,0.081s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:24,2018-07-11 19:03:24,0.133s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:03:24,2018-07-11 19:03:25,1.541s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:25,2018-07-11 19:03:25,0.159s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:03:25,2018-07-11 19:03:26,0.014s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-11 19:03:26,2018-07-11 19:03:26,0.049s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 19:03:26,2018-07-11 19:03:26,0.110s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:03:26,2018-07-11 19:03:26,0.549s,FAILED
