Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddUserRoleManagement,Chrome 67.0.3396.99,,2018-07-18 15:05:07,2018-07-18 15:07:06,1m - 58.445s,PASSED
,,,,,,
Test Cases/CRM/AddUserRoleManagment,Chrome 67.0.3396.99,,2018-07-18 15:05:08,2018-07-18 15:07:05,1m - 56.896s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-18 15:05:09,2018-07-18 15:05:14,4.361s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-18 15:05:14,2018-07-18 15:05:25,11.320s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-18 15:05:25,2018-07-18 15:05:26,1.209s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:26,2018-07-18 15:05:26,0.314s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:05:26,2018-07-18 15:05:27,0.418s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:27,2018-07-18 15:05:31,3.890s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:31,2018-07-18 15:05:31,0.141s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:31,2018-07-18 15:05:31,0.176s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-18 15:05:31,2018-07-18 15:05:31,0.153s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:31,2018-07-18 15:05:34,2.715s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-18 15:05:34,2018-07-18 15:05:36,2.097s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:36,2018-07-18 15:05:37,0.936s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:37,2018-07-18 15:05:37,0.474s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:37,2018-07-18 15:05:38,0.471s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:05:38,2018-07-18 15:05:38,0.194s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:05:38,2018-07-18 15:05:38,0.190s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:05:38,2018-07-18 15:05:39,0.382s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:39,2018-07-18 15:05:39,0.323s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:39,2018-07-18 15:05:39,0.273s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:39,2018-07-18 15:05:39,0.166s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:39,2018-07-18 15:05:40,0.135s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:40,2018-07-18 15:05:40,0.147s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:40,2018-07-18 15:05:40,0.138s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:40,2018-07-18 15:05:40,0.094s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:40,2018-07-18 15:05:40,0.089s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:40,2018-07-18 15:05:40,0.149s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:40,2018-07-18 15:05:40,0.152s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:40,2018-07-18 15:05:40,0.180s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:40,2018-07-18 15:05:41,0.237s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:41,2018-07-18 15:05:41,0.262s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:05:41,2018-07-18 15:05:45,3.677s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:45,2018-07-18 15:05:45,0.350s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:45,2018-07-18 15:05:45,0.261s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:45,2018-07-18 15:05:45,0.211s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:05:45,2018-07-18 15:05:46,0.307s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:46,2018-07-18 15:05:46,0.185s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-18 15:05:46,2018-07-18 15:05:46,0.034s,PASSED
