Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AdminLogin,Chrome 68.0.3440.106,,2018-09-05 17:02:50,2018-09-05 17:03:36,45.871s,FAILED
,,,,,,
Test Cases/CRM/URM/AdminLogin,Chrome 68.0.3440.106,,2018-09-05 17:02:51,2018-09-05 17:03:35,44.516s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-05 17:02:51,2018-09-05 17:02:54,3.476s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 17:02:54,2018-09-05 17:02:58,3.781s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-05 17:02:58,2018-09-05 17:02:59,1.171s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 17:02:59,2018-09-05 17:03:00,0.598s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-05 17:03:00,2018-09-05 17:03:00,0.537s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 17:03:00,2018-09-05 17:03:02,1.748s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-05 17:03:02,2018-09-05 17:03:02,0.072s,PASSED
waitForJQueryLoad,Chrome 68.0.3440.106,,2018-09-05 17:03:02,2018-09-05 17:03:02,0.078s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 17:03:02,2018-09-05 17:03:03,0.207s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-05 17:03:03,2018-09-05 17:03:03,0.031s,PASSED
waitForJQueryLoad,Chrome 68.0.3440.106,,2018-09-05 17:03:03,2018-09-05 17:03:03,0.079s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 17:03:03,2018-09-05 17:03:03,0.171s,PASSED
waitForPageLoad,Chrome 68.0.3440.106,,2018-09-05 17:03:03,2018-09-05 17:03:03,0.032s,PASSED
waitForJQueryLoad,Chrome 68.0.3440.106,,2018-09-05 17:03:03,2018-09-05 17:03:03,0.036s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 17:03:03,2018-09-05 17:03:35,32.198s,FAILED
