Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddUserStaff,Firefox 61.0,,2018-09-05 16:37:46,2018-09-05 16:38:22,35.650s,PASSED
,,,,,,
Test Cases/CRM/URM/AddUserStaff,Firefox 61.0,,2018-09-05 16:37:47,2018-09-05 16:38:22,34.602s,PASSED
openBrowser,Firefox 61.0,,2018-09-05 16:37:47,2018-09-05 16:37:55,7.607s,PASSED
navigateToUrl,Firefox 61.0,,2018-09-05 16:37:55,2018-09-05 16:38:00,5.232s,PASSED
setText,Firefox 61.0,,2018-09-05 16:38:00,2018-09-05 16:38:01,0.382s,PASSED
setEncryptedText,Firefox 61.0,,2018-09-05 16:38:01,2018-09-05 16:38:01,0.379s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:01,2018-09-05 16:38:03,1.790s,PASSED
waitForPageLoad,Firefox 61.0,,2018-09-05 16:38:03,2018-09-05 16:38:03,0.105s,PASSED
waitForJQueryLoad,Firefox 61.0,,2018-09-05 16:38:03,2018-09-05 16:38:03,0.063s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:03,2018-09-05 16:38:03,0.296s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:03,2018-09-05 16:38:04,0.306s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:04,2018-09-05 16:38:04,0.540s,PASSED
setText,Firefox 61.0,,2018-09-05 16:38:04,2018-09-05 16:38:04,0.179s,PASSED
setText,Firefox 61.0,,2018-09-05 16:38:04,2018-09-05 16:38:04,0.137s,PASSED
setEncryptedText,Firefox 61.0,,2018-09-05 16:38:04,2018-09-05 16:38:04,0.077s,PASSED
setEncryptedText,Firefox 61.0,,2018-09-05 16:38:04,2018-09-05 16:38:05,0.109s,PASSED
selectOptionByValue,Firefox 61.0,,2018-09-05 16:38:05,2018-09-05 16:38:06,1.569s,PASSED
setText,Firefox 61.0,,2018-09-05 16:38:06,2018-09-05 16:38:06,0.187s,PASSED
setText,Firefox 61.0,,2018-09-05 16:38:06,2018-09-05 16:38:06,0.116s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:06,2018-09-05 16:38:07,0.322s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:07,2018-09-05 16:38:07,0.297s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:07,2018-09-05 16:38:07,0.270s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:07,2018-09-05 16:38:08,0.284s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:08,2018-09-05 16:38:08,0.308s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:08,2018-09-05 16:38:08,0.270s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:08,2018-09-05 16:38:08,0.259s,PASSED
setText,Firefox 61.0,,2018-09-05 16:38:08,2018-09-05 16:38:09,0.099s,PASSED
setText,Firefox 61.0,,2018-09-05 16:38:09,2018-09-05 16:38:09,0.131s,PASSED
selectOptionByValue,Firefox 61.0,,2018-09-05 16:38:09,2018-09-05 16:38:13,4.745s,PASSED
setText,Firefox 61.0,,2018-09-05 16:38:13,2018-09-05 16:38:14,0.102s,PASSED
setText,Firefox 61.0,,2018-09-05 16:38:14,2018-09-05 16:38:14,0.125s,PASSED
setText,Firefox 61.0,,2018-09-05 16:38:14,2018-09-05 16:38:14,0.114s,PASSED
selectOptionByValue,Firefox 61.0,,2018-09-05 16:38:14,2018-09-05 16:38:15,0.742s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:15,2018-09-05 16:38:15,0.335s,PASSED
waitForJQueryLoad,Firefox 61.0,,2018-09-05 16:38:15,2018-09-05 16:38:19,4.099s,PASSED
waitForPageLoad,Firefox 61.0,,2018-09-05 16:38:19,2018-09-05 16:38:19,0.017s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:19,2018-09-05 16:38:19,0.450s,PASSED
waitForPageLoad,Firefox 61.0,,2018-09-05 16:38:19,2018-09-05 16:38:19,0.024s,PASSED
waitForJQueryLoad,Firefox 61.0,,2018-09-05 16:38:19,2018-09-05 16:38:21,1.669s,PASSED
setText,Firefox 61.0,,2018-09-05 16:38:21,2018-09-05 16:38:21,0.117s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:21,2018-09-05 16:38:22,0.298s,PASSED
click,Firefox 61.0,,2018-09-05 16:38:22,2018-09-05 16:38:22,0.088s,PASSED
