Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VerifyLinksintheWebsite,Chrome 67.0.3396.99,,2018-07-10 14:48:17,2018-07-10 14:48:39,21.769s,PASSED
,,,,,,
Test Cases/WebsitesFrontend/VerifyLinksinWebsites,Chrome 67.0.3396.99,,2018-07-10 14:48:18,2018-07-10 14:48:39,21.231s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-10 14:48:18,2018-07-10 14:48:22,3.266s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-10 14:48:22,2018-07-10 14:48:25,3.659s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 14:48:25,2018-07-10 14:48:26,0.747s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:26,2018-07-10 14:48:27,0.835s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 14:48:27,2018-07-10 14:48:27,0.425s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:27,2018-07-10 14:48:28,0.698s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 14:48:28,2018-07-10 14:48:29,0.703s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:29,2018-07-10 14:48:29,0.648s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 14:48:29,2018-07-10 14:48:30,0.420s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:30,2018-07-10 14:48:31,0.864s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 14:48:31,2018-07-10 14:48:31,0.440s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:31,2018-07-10 14:48:32,0.751s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 14:48:32,2018-07-10 14:48:32,0.425s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:32,2018-07-10 14:48:32,0.129s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:32,2018-07-10 14:48:33,0.151s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:33,2018-07-10 14:48:33,0.161s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:33,2018-07-10 14:48:33,0.108s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:33,2018-07-10 14:48:33,0.120s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:33,2018-07-10 14:48:33,0.122s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:33,2018-07-10 14:48:33,0.116s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:33,2018-07-10 14:48:33,0.131s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:33,2018-07-10 14:48:33,0.139s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:33,2018-07-10 14:48:34,0.125s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:34,2018-07-10 14:48:34,0.139s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:34,2018-07-10 14:48:34,0.166s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:34,2018-07-10 14:48:34,0.124s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:34,2018-07-10 14:48:34,0.126s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:34,2018-07-10 14:48:34,0.132s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:34,2018-07-10 14:48:34,0.116s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:34,2018-07-10 14:48:35,0.118s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:35,2018-07-10 14:48:35,0.851s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 14:48:35,2018-07-10 14:48:36,0.653s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:36,2018-07-10 14:48:36,0.412s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 14:48:36,2018-07-10 14:48:37,0.451s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 14:48:37,2018-07-10 14:48:38,0.721s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 14:48:38,2018-07-10 14:48:38,0.723s,PASSED
closeBrowser,Chrome 67.0.3396.99,,2018-07-10 14:48:38,2018-07-10 14:48:39,0.772s,PASSED
