Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WebsiteVerifyLinksAndSignUp,Chrome 67.0.3396.99,,2018-07-10 13:11:13,2018-07-10 13:11:49,36.080s,PASSED
,,,,,,
Test Cases/WebsitesFrontend/VerifyLinksinWebsites,Chrome 67.0.3396.99,,2018-07-10 13:11:14,2018-07-10 13:11:34,20.600s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-10 13:11:14,2018-07-10 13:11:18,3.408s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-10 13:11:18,2018-07-10 13:11:21,3.096s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 13:11:21,2018-07-10 13:11:22,0.745s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:22,2018-07-10 13:11:22,0.604s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 13:11:22,2018-07-10 13:11:23,0.435s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:23,2018-07-10 13:11:23,0.725s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 13:11:23,2018-07-10 13:11:24,0.746s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:24,2018-07-10 13:11:25,1.149s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 13:11:25,2018-07-10 13:11:26,0.410s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:26,2018-07-10 13:11:26,0.636s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 13:11:26,2018-07-10 13:11:27,0.409s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:27,2018-07-10 13:11:27,0.657s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 13:11:27,2018-07-10 13:11:28,0.417s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:28,2018-07-10 13:11:28,0.130s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:28,2018-07-10 13:11:28,0.170s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:28,2018-07-10 13:11:28,0.130s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:28,2018-07-10 13:11:28,0.114s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:28,2018-07-10 13:11:29,0.118s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:29,2018-07-10 13:11:29,0.115s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:29,2018-07-10 13:11:29,0.127s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:29,2018-07-10 13:11:29,0.124s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:29,2018-07-10 13:11:29,0.141s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:29,2018-07-10 13:11:29,0.122s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:29,2018-07-10 13:11:29,0.140s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:29,2018-07-10 13:11:29,0.165s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:29,2018-07-10 13:11:30,0.117s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:30,2018-07-10 13:11:30,0.130s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:30,2018-07-10 13:11:30,0.116s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:30,2018-07-10 13:11:30,0.119s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:30,2018-07-10 13:11:30,0.116s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:30,2018-07-10 13:11:31,0.706s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 13:11:31,2018-07-10 13:11:32,0.806s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:32,2018-07-10 13:11:32,0.387s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 13:11:32,2018-07-10 13:11:32,0.388s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:32,2018-07-10 13:11:33,0.733s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 13:11:33,2018-07-10 13:11:34,0.639s,PASSED
closeBrowser,Chrome 67.0.3396.99,,2018-07-10 13:11:34,2018-07-10 13:11:34,0.762s,PASSED
,,,,,,
Test Cases/WebsitesFrontend/VerifyCustomerPortalSignUp,Chrome 67.0.3396.99,,2018-07-10 13:11:35,2018-07-10 13:11:49,14.926s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-10 13:11:35,2018-07-10 13:11:37,1.996s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-10 13:11:37,2018-07-10 13:11:42,5.167s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:42,2018-07-10 13:11:43,0.941s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:43,2018-07-10 13:11:47,3.752s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:11:47,2018-07-10 13:11:47,0.219s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:11:47,2018-07-10 13:11:47,0.247s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:11:47,2018-07-10 13:11:47,0.203s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:11:47,2018-07-10 13:11:47,0.167s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:47,2018-07-10 13:11:48,0.108s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-10 13:11:48,2018-07-10 13:11:48,0.096s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:48,2018-07-10 13:11:48,0.070s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 13:11:48,2018-07-10 13:11:48,0.417s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-10 13:11:48,2018-07-10 13:11:48,0.122s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 13:11:48,2018-07-10 13:11:48,0.113s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 13:11:48,2018-07-10 13:11:49,0.401s,PASSED
closeBrowser,Chrome 67.0.3396.99,,2018-07-10 13:11:49,2018-07-10 13:11:49,0.693s,PASSED
