Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-23 17:14:31,2018-07-23 17:14:32,0.571s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-23 17:14:32,2018-07-23 17:14:32,0.257s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 17:14:32,2018-07-23 17:14:32,0.282s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:32,2018-07-23 17:14:33,0.244s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-23 17:14:33,2018-07-23 17:14:33,0.619s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:33,2018-07-23 17:14:33,0.144s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 17:14:33,2018-07-23 17:14:34,0.215s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:34,2018-07-23 17:14:34,0.216s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:34,2018-07-23 17:14:34,0.219s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:34,2018-07-23 17:14:34,0.147s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:34,2018-07-23 17:14:34,0.218s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 17:14:34,2018-07-23 17:14:36,1.157s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 17:14:36,2018-07-23 17:14:36,0.332s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:36,2018-07-23 17:14:36,0.150s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 17:14:36,2018-07-23 17:14:36,0.287s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 17:14:36,2018-07-23 17:14:37,0.417s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:37,2018-07-23 17:14:37,0.176s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 17:14:37,2018-07-23 17:14:38,0.835s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 17:14:38,2018-07-23 17:14:38,0.595s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 17:14:38,2018-07-23 17:14:39,0.447s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-23 17:14:39,2018-07-23 17:14:39,0.032s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 17:14:39,2018-07-23 17:14:39,0.319s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 17:14:39,2018-07-23 17:14:40,0.435s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 17:14:40,2018-07-23 17:14:40,0.588s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:40,2018-07-23 17:14:40,0.142s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-23 17:14:40,2018-07-23 17:14:41,0.373s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:41,2018-07-23 17:14:41,0.197s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:41,2018-07-23 17:14:41,0.591s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:41,2018-07-23 17:14:42,0.167s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-23 17:14:42,2018-07-23 17:14:46,4.087s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-23 17:14:46,2018-07-23 17:14:46,0.068s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:46,2018-07-23 17:14:46,0.291s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:46,2018-07-23 17:14:46,0.135s,PASSED
click,Chrome 67.0.3396.99,,2018-07-23 17:14:46,2018-07-23 17:14:46,0.262s,PASSED
closeBrowser,Chrome 67.0.3396.99,,2018-07-23 17:14:46,2018-07-23 17:14:47,0.850s,PASSED
